,SDSS_NAME,RA,DEC,REDSHIFT,PLATE,FIBER,MJD
68681,b'133010.12+193559.5',202.54220581054688,19.599863052368164,0.32179999351501465,2641,421,54230
68685,b'133012.44+182606.8',202.55186462402344,18.435243606567383,0.25920000672340393,2641,269,54230
68688,b'133013.47+080204.5',202.55613708496094,8.034600257873535,0.5720000267028809,1801,338,54156
68700,b'133016.10+525101.8',202.56710815429688,52.850521087646484,0.16200000047683716,1042,305,52725
68728,b'133026.71+521220.6',202.61131286621094,52.205726623535156,0.5253999829292297,1668,441,53433
68730,b'133027.08+395122.8',202.61285400390625,39.85635757446289,0.4120999872684479,2005,340,53472
68779,b'133044.43+072628.8',202.68515014648438,7.441336154937744,0.46389999985694885,1799,623,53556
68780,b'133044.44+281534.7',202.68521118164062,28.259654998779297,0.43709999322891235,1978,188,53473
68783,b'133045.15+281321.5',202.68812561035156,28.22264289855957,0.41670000553131104,1978,183,53473
68798,b'133051.24+412858.1',202.71351623535156,41.48282241821289,0.1817999929189682,1464,390,53091
68799,b'133051.90+184932.8',202.7162628173828,18.825796127319336,0.5138999819755554,2641,221,54230
68802,b'133052.19+283615.5',202.7174835205078,28.604310989379883,0.32499998807907104,1978,192,53473
68804,b'133052.54+330330.9',202.71893310546875,33.058589935302734,0.39879998564720154,2109,349,53468
68807,b'133053.27+311930.5',202.72198486328125,31.325157165527344,0.24220000207424164,2110,518,53467
68810,b'133054.01+105708.7',202.72506713867188,10.952428817749023,0.47909998893737793,1699,136,53148
68827,b'133059.08+602128.3',202.74620056152344,60.35788345336914,0.29179999232292175,785,216,52339
68839,b'133102.53-015014.5',202.76058959960938,-1.8373750448226929,0.5620999932289124,911,478,52426
68847,b'133105.30-005731.8',202.7720947265625,-0.9588350057601929,0.5260999798774719,298,245,51955
68850,b'133106.45+211529.4',202.7769012451172,21.258176803588867,0.4580000042915344,2653,195,54230
68859,b'133110.57-024653.3',202.79405212402344,-2.781485080718994,0.30820000171661377,911,226,52426
68879,b'133115.61+665534.6',202.8150634765625,66.92628479003906,0.38850000500679016,496,600,51988
68880,b'133115.63+145849.7',202.81515502929688,14.980488777160645,0.2312999963760376,1774,602,53759
68896,b'133122.59+481112.7',202.84414672851562,48.1868782043457,0.46549999713897705,1283,229,52762
68932,b'133133.99+374419.0',202.89166259765625,37.7386360168457,0.5440999865531921,2102,534,54115
68936,b'133134.45+510949.9',202.89356994628906,51.163883209228516,0.37599998712539673,1668,492,53433
68944,b'133136.65+371807.5',202.90272521972656,37.30209732055664,0.3828999996185303,2102,598,54115
68957,b'133141.48+065920.7',202.9228515625,6.9890851974487305,0.35370001196861267,1801,277,54156
68985,b'133151.90+050345.6',202.96627807617188,5.0626702308654785,0.1738000065088272,852,625,52375
68986,b'133151.96-024919.1',202.9665069580078,-2.8219900131225586,0.263700008392334,911,185,52426
68992,b'133155.11+403219.6',202.97962951660156,40.53878402709961,0.4643999934196472,1464,183,53091
68996,b'133157.34+432405.9',202.98892211914062,43.401649475097656,0.5974000096321106,1344,229,52792
69027,b'133206.15+293424.0',203.025634765625,29.573352813720703,0.5475999712944031,1978,403,53473
69029,b'133207.15+215400.8',203.02980041503906,21.90023422241211,0.5968000292778015,2653,464,54230
69033,b'133208.51+561818.9',203.03549194335938,56.305267333984375,0.3765999972820282,1321,394,52764
69048,b'133212.48+413807.7',203.05201721191406,41.635475158691406,0.5633000135421753,1464,405,53091
69050,b'133213.53+054453.7',203.056396484375,5.748270034790039,0.43869999051094055,853,327,52374
69057,b'133215.87+005406.9',203.06613159179688,0.9019259810447693,0.3188999891281128,298,412,51955
69058,b'133215.89+623625.6',203.0662384033203,62.60712432861328,0.557699978351593,785,445,52339
69062,b'133216.60+020634.3',203.06919860839844,2.109553098678589,0.5296000242233276,527,71,52342
69067,b'133219.23+165956.2',203.0801239013672,16.998966217041016,0.40869998931884766,2606,559,54154
69074,b'133221.09+514415.7',203.08787536621094,51.73771286010742,0.325300008058548,1668,507,53433
69085,b'133223.43-020624.5',203.09764099121094,-2.106821060180664,0.36899998784065247,911,511,52426
69086,b'133223.55+184110.8',203.09815979003906,18.686349868774414,0.5127000212669373,2641,169,54230
69090,b'133225.43+300725.6',203.10595703125,30.12380027770996,0.4618000090122223,2110,57,53467
69095,b'133228.50+403145.6',203.11878967285156,40.52934646606445,0.39480000734329224,1464,176,53091
69101,b'133230.50+632803.9',203.12710571289062,63.46775436401367,0.40619999170303345,603,119,52056
69104,b'133231.17+035928.0',203.1298828125,3.991131067276001,0.34540000557899475,853,291,52374
69118,b'133237.93+593053.6',203.1580810546875,59.51491165161133,0.17100000381469727,960,321,52425
69120,b'133238.49+030505.7',203.16041564941406,3.0849199295043945,0.5006999969482422,527,617,52342
69123,b'133239.11+363620.4',203.16297912597656,36.60567092895508,0.5180000066757202,2102,18,54115
69128,b'133241.17+300106.6',203.1715850830078,30.01850128173828,0.22040000557899475,2110,43,53467
69135,b'133243.41+374341.1',203.18092346191406,37.72810363769531,0.5013999938964844,2102,616,54115
69152,b'133247.65+663843.3',203.19854736328125,66.64537811279297,0.33899998664855957,497,359,51989
69157,b'133248.81+013401.4',203.2034149169922,1.5670750141143799,0.5770999789237976,527,26,52342
69160,b'133249.66+463301.1',203.20692443847656,46.55030822753906,0.3610000014305115,1463,555,53063
69169,b'133253.26+020045.6',203.22195434570312,2.012686014175415,0.21580000221729279,527,33,52342
69170,b'133253.79+410738.0',203.22412109375,41.12723922729492,0.5723000168800354,1464,432,53091
69182,b'133256.65+252644.2',203.236083984375,25.44561767578125,0.5964999794960022,2245,125,54208
69188,b'133300.83+451809.0',203.25347900390625,45.30250930786133,0.319599986076355,1463,11,53063
69190,b'133302.20+584016.5',203.25918579101562,58.671268463134766,0.5913000106811523,960,393,52425
69214,b'133312.75+625950.3',203.3031463623047,62.99732208251953,0.45100000500679016,603,52,52056
69218,b'133313.81+580455.0',203.3075714111328,58.08195877075195,0.4535999894142151,959,16,52411
69221,b'133315.06+121000.9',203.31275939941406,12.166934967041016,0.4203000068664551,1700,360,53502
69222,b'133315.25+560859.7',203.31356811523438,56.14994430541992,0.3431999981403351,1320,36,52759
69241,b'133322.19+664637.7',203.34246826171875,66.77715301513672,0.5526999831199646,497,335,51989
69242,b'133322.95+170158.8',203.3456268310547,17.033010482788086,0.4652999937534332,2606,556,54154
69260,b'133329.45+154550.0',203.37274169921875,15.763893127441406,0.24629999697208405,2606,44,54154
69265,b'133332.07+024743.4',203.38363647460938,2.7953898906707764,0.35929998755455017,528,342,52022
69280,b'133338.30+041803.9',203.40960693359375,4.301095008850098,0.20180000364780426,853,240,52374
69282,b'133338.61+254952.5',203.410888671875,25.831260681152344,0.38760000467300415,2245,165,54208
69289,b'133341.72+400738.7',203.42385864257812,40.12744140625,0.30820000171661377,1464,211,53091
69303,b'133345.47+414127.7',203.43948364257812,41.691036224365234,0.22550000250339508,1464,415,53091
69306,b'133346.20+141507.2',203.44253540039062,14.252005577087402,0.511900007724762,1775,466,53847
69317,b'133351.02+482349.1',203.46261596679688,48.396995544433594,0.4375,1283,198,52762
69331,b'133356.38+313355.3',203.4849395751953,31.565383911132812,0.5116000175476074,2110,590,53467
69339,b'133358.49+044243.1',203.49371337890625,4.711980819702148,0.4296000003814697,853,433,52374
69341,b'133358.93-032846.4',203.49554443359375,-3.479556083679199,0.49559998512268066,911,125,52426
69359,b'133404.29+264900.1',203.51791381835938,26.816722869873047,0.4194999933242798,2245,533,54208
69381,b'133413.49+371534.5',203.5562286376953,37.25959014892578,0.43689998984336853,2101,348,53858
69382,b'133414.84+114221.5',203.5618438720703,11.70598030090332,0.36579999327659607,1700,278,53502
69384,b'133415.17+412302.9',203.56321716308594,41.3841438293457,0.3098999857902527,1464,461,53091
69401,b'133420.03+063832.7',203.58349609375,6.642442226409912,0.5364000201225281,1801,169,54156
69402,b'133420.12+463421.0',203.58383178710938,46.57252502441406,0.3540000021457672,1463,585,53063
69405,b'133420.82-014447.2',203.58676147460938,-1.7464449405670166,0.5550000071525574,912,348,52427
69414,b'133423.30+434331.7',203.59710693359375,43.72549057006836,0.22550000250339508,1344,487,52792
69416,b'133423.75+472253.9',203.59898376464844,47.38165283203125,0.3303000032901764,1283,207,52762
69417,b'133424.29+334437.0',203.60122680664062,33.743621826171875,0.5740000009536743,2109,361,53468
69420,b'133424.44-003232.7',203.60186767578125,-0.5424200296401978,0.5170000195503235,298,169,51955
69436,b'133431.68+101201.8',203.6320037841797,10.20052719116211,0.5795000195503235,1802,429,53885
69438,b'133432.28+301643.0',203.634521484375,30.278627395629883,0.22300000488758087,2110,14,53467
69439,b'133432.34+171146.9',203.63478088378906,17.196386337280273,0.2648000121116638,2606,581,54154
69441,b'133433.24-013825.3',203.6385040283203,-1.6403820514678955,0.2921000123023987,912,339,52427
69443,b'133433.57+600845.0',203.63990783691406,60.145835876464844,0.29330000281333923,785,46,52339
69447,b'133435.38+575015.6',203.6474151611328,57.83768081665039,0.12349999696016312,960,214,52425
69453,b'133437.48+563147.8',203.6561737060547,56.529972076416016,0.34290000796318054,1320,31,52759
69481,b'133450.05+573850.4',203.7085723876953,57.647335052490234,0.5450000166893005,960,202,52425
69482,b'133450.43+010218.8',203.7101593017578,1.038565993309021,0.24529999494552612,298,577,51955
69485,b'133451.24+011216.2',203.71351623535156,1.2045129537582397,0.4156000018119812,528,202,52022
69493,b'133454.06+593017.0',203.72528076171875,59.50472640991211,0.5514000058174133,959,612,52411
69496,b'133455.24+612042.1',203.7301788330078,61.34503936767578,0.49480000138282776,785,487,52339
69498,b'133456.21+321647.4',203.7342529296875,32.27985763549805,0.38600000739097595,2109,179,53468
69507,b'133502.63+094324.7',203.760986328125,9.723539352416992,0.19030000269412994,1802,192,53885
69509,b'133503.28+011525.5',203.76370239257812,1.2570879459381104,0.3271999955177307,528,211,52022
69514,b'133506.52+341234.3',203.77716064453125,34.20953369140625,0.2214999943971634,1993,142,53762
69526,b'133510.88+391136.0',203.7953643798828,39.19335174560547,0.5985999703407288,2005,461,53472
69530,b'133511.58+304246.1',203.79824829101562,30.712810516357422,0.4036000072956085,2110,21,53467
69537,b'133513.67+200759.3',203.8069610595703,20.133161544799805,0.5303000211715698,2641,570,54230
69542,b'133515.20+561928.0',203.8133544921875,56.324459075927734,0.39730000495910645,1321,479,52764
69543,b'133515.22+010527.0',203.8134307861328,1.090844988822937,0.38659998774528503,298,562,51955
69545,b'133515.48+000951.3',203.8144989013672,0.16427700221538544,0.4327000081539154,298,514,51955
69553,b'133519.23+501505.0',203.83013916015625,50.251407623291016,0.5694000124931335,1668,60,53433
69592,b'133532.45+235649.0',203.8852081298828,23.946950912475586,0.4855000078678131,2665,112,54232
69613,b'133539.32+254909.0',203.9138641357422,25.819171905517578,0.41350001096725464,2245,115,54208
69620,b'133540.69+125851.0',203.9195556640625,12.980839729309082,0.595300018787384,1700,375,53502
69639,b'133546.67+153808.0',203.9444580078125,15.635577201843262,0.527400016784668,2607,293,54184
69644,b'133550.35-012439.3',203.9597930908203,-1.4109259843826294,0.5231000185012817,912,380,52427
69650,b'133551.97+443653.8',203.96658325195312,44.61497116088867,0.5426999926567078,1344,531,52792
69658,b'133553.88-022636.1',203.97450256347656,-2.4433670043945312,0.45100000500679016,912,234,52427
69665,b'133556.18+075946.7',203.98410034179688,7.996310234069824,0.5641000270843506,1801,535,54156
69668,b'133557.35+153634.1',203.98898315429688,15.609496116638184,0.5590999722480774,2607,300,54184
69672,b'133558.35+432849.3',203.99314880371094,43.48037338256836,0.5127999782562256,1344,153,52792
69680,b'133602.01+172513.0',204.0083770751953,17.420297622680664,0.5519000291824341,2606,614,54154
69681,b'133602.11+233822.7',204.00881958007812,23.639652252197266,0.4936000108718872,2665,71,54232
69708,b'133612.29+094746.8',204.05125427246094,9.796337127685547,0.24729999899864197,1802,491,53885
69710,b'133612.54+062933.6',204.0522918701172,6.492673873901367,0.4300000071525574,1801,95,54156
69726,b'133618.53+101742.6',204.07723999023438,10.295185089111328,0.5827000141143799,1802,451,53885
69729,b'133619.38+230212.3',204.0807647705078,23.036762237548828,0.5702000260353088,2665,56,54232
69730,b'133619.62+540150.8',204.08177185058594,54.03078842163086,0.48100000619888306,1041,637,52724
69737,b'133623.76+031059.6',204.09901428222656,3.183229923248291,0.49000000953674316,528,457,52022
69738,b'133623.79+414225.3',204.09913635253906,41.7070426940918,0.4490000009536743,1464,540,53091
69739,b'133624.05+391731.0',204.10025024414062,39.29196548461914,0.17910000681877136,2005,441,53472
69745,b'133628.16+320344.9',204.11737060546875,32.062496185302734,0.3702999949455261,2109,144,53468
69746,b'133628.19-003327.3',204.1174774169922,-0.5576099753379822,0.3831000030040741,298,104,51955
69754,b'133630.34+501046.3',204.1264190673828,50.179542541503906,0.3140000104904175,1668,1,53433
69757,b'133631.45+175613.8',204.1310577392578,17.937166213989258,0.42149999737739563,2641,18,54230
69761,b'133633.65-003936.3',204.14022827148438,-0.6601030230522156,0.4162999987602234,298,114,51955
69763,b'133633.74-010429.0',204.14060974121094,-1.0747230052947998,0.4803999960422516,912,372,52427
69771,b'133636.65+420934.1',204.15272521972656,42.15949630737305,0.2231999933719635,1344,91,52792
69784,b'133641.58+110911.4',204.1732635498047,11.15317153930664,0.4404999911785126,1700,218,53502
69804,b'133648.91+154934.7',204.2038116455078,15.82630729675293,0.4023999869823456,2607,262,54184
69805,b'133649.11-002057.3',204.20462036132812,-0.34926098585128784,0.29600000381469727,298,103,51955
69816,b'133655.14+631207.9',204.22976684570312,63.20221710205078,0.5224999785423279,603,10,52056
69818,b'133655.51+654116.0',204.23129272460938,65.68778991699219,0.4375,497,225,51989
69823,b'133658.54+100808.2',204.2439422607422,10.135634422302246,0.35569998621940613,1802,507,53885
69838,b'133703.55+203903.4',204.2648162841797,20.650968551635742,0.552299976348877,2654,308,54231
69845,b'133706.93+051803.3',204.27886962890625,5.3009209632873535,0.16329999268054962,853,547,52374
69862,b'133713.15+460012.8',204.3048095703125,46.003570556640625,0.3950999975204468,1463,21,53063
69871,b'133715.92+030936.5',204.3163299560547,3.1601600646972656,0.19200000166893005,528,522,52022
69878,b'133718.48+452335.1',204.32701110839844,45.39309310913086,0.31709998846054077,1465,280,53082
69880,b'133718.82+535100.7',204.3284149169922,53.85020065307617,0.5443999767303467,1042,423,52725
69892,b'133723.15+204643.0',204.34646606445312,20.77861213684082,0.5774000287055969,2653,19,54230
69896,b'133724.32+600541.7',204.35134887695312,60.09492874145508,0.2337999939918518,785,7,52339
69897,b'133724.33+514727.4',204.3513946533203,51.790958404541016,0.5354999899864197,1668,632,53433
69899,b'133725.70+121702.0',204.35711669921875,12.283893585205078,0.5734000205993652,1700,471,53502
69902,b'133726.48+005828.6',204.36033630371094,0.9746119976043701,0.3305000066757202,298,606,51955
69906,b'133727.42+130255.0',204.3642578125,13.048624038696289,0.5619999766349792,1775,7,53847
69909,b'133727.92+015512.0',204.36636352539062,1.9200249910354614,0.5450999736785889,529,314,52025
69924,b'133731.27+424516.2',204.38031005859375,42.7545051574707,0.5529999732971191,1344,56,52792
69928,b'133733.44+302452.0',204.38937377929688,30.41444969177246,0.3917999863624573,2094,348,53851
69930,b'133734.44+260011.7',204.3935089111328,26.00327491760254,0.3885999917984009,2246,266,53767
69936,b'133735.88+420325.4',204.39952087402344,42.05706024169922,0.4894999861717224,1464,570,53091
69941,b'133737.83+555816.7',204.40765380859375,55.9713134765625,0.4745999872684479,1322,342,52791
69960,b'133744.45+325033.4',204.4352264404297,32.842620849609375,0.3944999873638153,2109,560,53468
69962,b'133745.00+135438.9',204.43753051757812,13.910833358764648,0.3424000144004822,1775,68,53847
69968,b'133747.15+431404.2',204.4464874267578,43.234527587890625,0.3977999985218048,1344,63,52792
69972,b'133749.04+375356.7',204.45436096191406,37.89909362792969,0.3612000048160553,2005,55,53472
69982,b'133753.11+482729.5',204.47129821777344,48.458194732666016,0.5946000218391418,1283,560,52762
69989,b'133755.41+410900.3',204.4809112548828,41.15010452270508,0.23109999299049377,1464,550,53091
69999,b'133757.02+565631.2',204.48760986328125,56.9420166015625,0.3709999918937683,1321,526,52764
70013,b'133803.35+105039.6',204.51397705078125,10.844340324401855,0.53329998254776,1700,130,53502
70018,b'133806.59-012412.8',204.5274658203125,-1.4035730361938477,0.4514999985694885,912,454,52427
70021,b'133807.40+214726.9',204.53086853027344,21.79082679748535,0.5382999777793884,2653,638,54230
70025,b'133808.05+061635.1',204.5335693359375,6.276422023773193,0.4404999911785126,1801,55,54156
70033,b'133812.97+391527.1',204.5540771484375,39.25753402709961,0.43869999051094055,2005,539,53472
70040,b'133814.75+284612.8',204.56149291992188,28.77023696899414,0.3779999911785126,1978,630,53473
70049,b'133817.69+343217.5',204.57373046875,34.5382194519043,0.40299999713897705,1993,34,53762
70056,b'133819.96-025250.8',204.58316040039062,-2.880786895751953,0.5778999924659729,912,192,52427
70057,b'133819.98+074403.8',204.58326721191406,7.734402179718018,0.32679998874664307,1801,581,54156
70059,b'133821.32+564859.2',204.58885192871094,56.816471099853516,0.382099986076355,1322,336,52791
70071,b'133826.68+170436.1',204.61119079589844,17.076698303222656,0.2085999995470047,2607,477,54184
70073,b'133827.75+523758.8',204.61563110351562,52.633026123046875,0.41280001401901245,1042,215,52725
70091,b'133836.72+441442.4',204.6530303955078,44.245140075683594,0.257999986410141,1344,615,52792
70139,b'133858.77+532947.1',204.74490356445312,53.496421813964844,0.3262999951839447,1042,152,52725
70144,b'133901.36+452254.2',204.75567626953125,45.381744384765625,0.2320999950170517,1465,240,53082
70145,b'133901.41+113426.3',204.7559051513672,11.573990821838379,0.4172999858856201,1700,111,53502
70171,b'133912.37+535527.3',204.8015594482422,53.92427444458008,0.29330000281333923,1042,499,52725
70195,b'133921.20+164039.4',204.83834838867188,16.677631378173828,0.5529999732971191,2607,495,54184
70211,b'133926.11+150759.0',204.85882568359375,15.133060455322266,0.4311000108718872,1776,368,53858
70214,b'133927.83+662900.8',204.865966796875,66.48358154296875,0.13619999587535858,497,437,51989
70217,b'133929.00+522723.3',204.87083435058594,52.45649719238281,0.26930001378059387,1042,132,52725
70221,b'133929.23+211710.2',204.871826171875,21.28618049621582,0.5551999807357788,2654,437,54231
70222,b'133930.20+195647.6',204.8758544921875,19.946569442749023,0.5358999967575073,2654,247,54231
70224,b'133931.10+650522.4',204.87962341308594,65.08956146240234,0.4221999943256378,497,206,51989
70246,b'133938.31+453414.2',204.90965270996094,45.57063674926758,0.5529000163078308,1465,192,53082
70260,b'133945.42+370510.2',204.9392852783203,37.08616638183594,0.477400004863739,2101,478,53858
70268,b'133950.03+101912.0',204.95848083496094,10.320015907287598,0.5260999798774719,1802,611,53885
70269,b'133950.39+155928.1',204.9599609375,15.99116325378418,0.27639999985694885,2607,178,54184
70272,b'133951.47+501101.0',204.9644775390625,50.183616638183594,0.23479999601840973,1669,240,53433
70277,b'133952.36+062528.2',204.96817016601562,6.42451286315918,0.3345000147819519,1801,8,54156
70279,b'133952.78+121816.7',204.96995544433594,12.304648399353027,0.2734000086784363,1700,546,53502
70284,b'133954.54+660025.4',204.977294921875,66.00707244873047,0.5759000182151794,2460,62,54616
70293,b'133956.98+544910.4',204.98745727539062,54.819576263427734,0.5123000144958496,1321,49,52764
70298,b'133957.99+613933.5',204.9916229248047,61.659305572509766,0.37209999561309814,785,591,52339
70310,b'134003.00+363015.9',205.01251220703125,36.504417419433594,0.28439998626708984,2101,118,53858
70317,b'134004.89+134846.1',205.0203857421875,13.812810897827148,0.384799987077713,1776,271,53858
70318,b'134005.18+511000.5',205.02162170410156,51.16681671142578,0.5080999732017517,1669,393,53433
70331,b'134007.63+240744.2',205.03182983398438,24.128957748413086,0.2976999878883362,2666,385,54230
70347,b'134014.93+384432.3',205.0622100830078,38.742313385009766,0.33239999413490295,2005,115,53472
70351,b'134015.10+013932.6',205.06295776367188,1.6590659618377686,0.37610000371932983,529,246,52025
70358,b'134017.12+431058.6',205.07135009765625,43.18295669555664,0.30979999899864197,1345,358,52814
70369,b'134022.68+381422.5',205.0945281982422,38.239593505859375,0.5178999900817871,2101,404,53858
70376,b'134023.64+511716.4',205.09849548339844,51.28789138793945,0.5080000162124634,1669,377,53433
70380,b'134024.17+215252.7',205.10072326660156,21.881322860717773,0.3619000017642975,2654,413,54231
70382,b'134024.88+223240.2',205.1037139892578,22.544523239135742,0.3619000017642975,2654,408,54231
70405,b'134031.62-012853.0',205.1317596435547,-1.4814050197601318,0.5516999959945679,912,578,52427
70406,b'134032.01+052158.5',205.13340759277344,5.36627197265625,0.2745000123977661,854,335,52373
70420,b'134035.32+554931.7',205.1471710205078,55.82548141479492,0.24639999866485596,1322,389,52791
70422,b'134037.05+131819.2',205.15438842773438,13.305336952209473,0.3479999899864197,1776,248,53858
70424,b'134038.21+403640.7',205.15921020507812,40.6113166809082,0.16110000014305115,1377,358,53050
70438,b'134044.52-004516.6',205.18551635742188,-0.7546200156211853,0.38589999079704285,299,251,51671
70449,b'134050.16+075103.2',205.20901489257812,7.850893974304199,0.5375000238418579,1803,323,54152
70456,b'134050.92+571009.8',205.2122039794922,57.169410705566406,0.5562999844551086,1321,605,52764
70458,b'134051.63+340319.2',205.21514892578125,34.05535125732422,0.42160001397132874,2028,317,53818
70461,b'134052.62+473050.6',205.21926879882812,47.514076232910156,0.4542999863624573,1283,13,52762
70464,b'134054.28-030750.7',205.22618103027344,-3.13075590133667,0.5328999757766724,912,53,52427
70466,b'134054.80+220240.2',205.22837829589844,22.044504165649414,0.41119998693466187,2654,458,54231
70476,b'134058.20+513947.7',205.2425079345703,51.66325378417969,0.5913000106811523,1669,420,53433
70480,b'134100.77+641524.0',205.2532501220703,64.25666809082031,0.4700999855995178,604,411,52079
70489,b'134104.40+671337.1',205.26834106445312,67.22698974609375,0.5508999824523926,497,419,51989
70493,b'134105.52+371451.7',205.2730255126953,37.24771499633789,0.24230000376701355,2101,496,53858
70494,b'134106.07+511438.7',205.27529907226562,51.244102478027344,0.41780000925064087,1669,421,53433
70515,b'134113.64+131054.2',205.3068389892578,13.181742668151855,0.5856000185012817,1776,260,53858
70516,b'134113.93-005315.0',205.30804443359375,-0.8875089883804321,0.23739999532699585,299,133,51671
70517,b'134114.52+355339.6',205.3105010986328,35.89434814453125,0.3346000015735626,2101,57,53858
70533,b'134119.51+465849.6',205.331298828125,46.9804573059082,0.2506999969482422,1284,287,52736
70535,b'134120.65+330400.3',205.33604431152344,33.0667724609375,0.427700012922287,2109,626,53468
70553,b'134129.87+294231.0',205.37448120117188,29.708621978759766,0.3305000066757202,2017,417,53474
70560,b'134132.19+500532.4',205.3841552734375,50.09235763549805,0.5192999839782715,1669,196,53433
70591,b'134144.07+490114.7',205.4336395263672,49.020774841308594,0.30809998512268066,1284,323,52736
70613,b'134150.95+375041.4',205.46229553222656,37.84483337402344,0.5026999711990356,2101,442,53858
70618,b'134152.95+213654.1',205.47064208984375,21.615053176879883,0.5339999794960022,2654,489,54231
70648,b'134203.33+265846.6',205.5138702392578,26.9796199798584,0.5304999947547913,2246,442,53767
70653,b'134206.56+050523.8',205.52737426757812,5.08997106552124,0.26600000262260437,854,398,52373
70656,b'134207.38+041703.9',205.53076171875,4.2844438552856445,0.5715000033378601,854,227,52373
70658,b'134208.19+343906.3',205.5341339111328,34.65175247192383,0.490200012922287,2028,386,53818
70665,b'134210.90+162520.9',205.54544067382812,16.422475814819336,0.42660000920295715,2607,77,54184
70686,b'134216.17+015518.6',205.56741333007812,1.9218579530715942,0.2727000117301941,529,195,52025
70691,b'134218.23+122132.2',205.5759735107422,12.358957290649414,0.580299973487854,1701,343,53142
70702,b'134221.93+015016.9',205.59140014648438,1.838049054145813,0.5993000268936157,529,132,52025
70705,b'134223.84+575747.6',205.59933471679688,57.9632453918457,0.41780000925064087,960,69,52425
70721,b'134228.04+322735.1',205.6168670654297,32.45976257324219,0.47940000891685486,2024,330,53503
70732,b'134230.97+283725.3',205.62905883789062,28.623706817626953,0.5889999866485596,2017,499,53474
70733,b'134231.22+382903.4',205.63009643554688,38.48427963256836,0.17190000414848328,2005,40,53472
70737,b'134232.48+523436.1',205.63536071777344,52.57669448852539,0.45210000872612,1042,55,52725
70738,b'134232.95+601159.4',205.6373291015625,60.1998405456543,0.4851999878883362,786,260,52319
70742,b'134233.70-001148.0',205.64044189453125,-0.19668500125408173,0.5157999992370605,299,108,51671
70754,b'134238.28+631346.9',205.65953063964844,63.22970199584961,0.5393000245094299,604,162,52079
70771,b'134246.58+613435.4',205.69410705566406,61.57650375366211,0.48429998755455017,785,625,52339
70774,b'134246.89+184443.6',205.6953887939453,18.745468139648438,0.3831999897956848,2642,560,54232
70782,b'134251.60-005345.3',205.71502685546875,-0.8959180116653442,0.3257000148296356,299,98,51671
70783,b'134251.68+513538.1',205.7153778076172,51.59392166137695,0.4900999963283539,1669,458,53433
70806,b'134300.54+205634.8',205.75225830078125,20.94301414489746,0.3765000104904175,2654,113,54231
70820,b'134303.59+521626.7',205.76498413085938,52.27409744262695,0.5945000052452087,1043,312,52465
70821,b'134303.89+633301.2',205.76625061035156,63.55033874511719,0.4674000144004822,604,479,52079
70824,b'134304.68+403218.3',205.76950073242188,40.538421630859375,0.4758000075817108,1377,434,53050
70828,b'134307.21+624834.6',205.78005981445312,62.80961227416992,0.4690000116825104,604,163,52079
70839,b'134311.18+013922.0',205.7965850830078,1.6561349630355835,0.48159998655319214,529,97,52025
70842,b'134311.57+645226.9',205.7982177734375,64.8741455078125,0.41440001130104065,497,137,51989
70847,b'134312.57+163205.8',205.80238342285156,16.53496551513672,0.31049999594688416,2607,592,54184
70848,b'134312.65+471354.0',205.80274963378906,47.2316780090332,0.2671999931335449,1284,230,52736
70853,b'134313.40+654110.4',205.80584716796875,65.68623352050781,0.24070000648498535,497,179,51989
70856,b'134313.80+025916.2',205.80752563476562,2.9878358840942383,0.5081999897956848,529,495,52025
70868,b'134316.28+502259.2',205.81787109375,50.383140563964844,0.3163999915122986,1669,171,53433
70878,b'134319.10+110501.4',205.82960510253906,11.083744049072266,0.5210000276565552,1701,292,53142
70885,b'134322.24+415646.1',205.84268188476562,41.946144104003906,0.29840001463890076,1345,249,52814
70886,b'134322.31+180331.3',205.8429718017578,18.05870246887207,0.4756999909877777,2642,58,54232
70898,b'134327.27+082234.1',205.86363220214844,8.376150131225586,0.2425999939441681,1804,238,53886
70903,b'134329.89+280321.3',205.87457275390625,28.05593490600586,0.22759999334812164,2017,180,53474
70928,b'134341.19+075223.8',205.92166137695312,7.873302936553955,0.5286999940872192,1803,401,54152
70939,b'134348.59+443141.9',205.95248413085938,44.5283203125,0.5906999707221985,1465,85,53082
70945,b'134350.12+280205.8',205.95883178710938,28.03496742248535,0.21140000224113464,2017,168,53474
70949,b'134352.78+010009.5',205.96995544433594,1.0026429891586304,0.2549999952316284,299,580,51671
70954,b'134354.58+125115.8',205.9774169921875,12.854394912719727,0.3747999966144562,1701,322,53142
70958,b'134356.74+253847.6',205.98643493652344,25.646581649780273,0.08649999648332596,2246,66,53767
70963,b'134358.56+332622.8',205.99403381347656,33.43967819213867,0.42649999260902405,2028,123,53818
70973,b'134402.37+110550.4',206.00990295410156,11.097339630126953,0.3853999972343445,1701,252,53142
70974,b'134402.64+300954.7',206.01101684570312,30.165210723876953,0.38109999895095825,2094,160,53851
70980,b'134404.29+112525.3',206.01788330078125,11.423697471618652,0.32910001277923584,1700,35,53502
70983,b'134406.11+392817.4',206.02549743652344,39.47152328491211,0.2660999894142151,1377,206,53050
70984,b'134406.49+062656.7',206.0270538330078,6.4490861892700195,0.4984999895095825,1803,168,54152
71002,b'134413.01+402912.0',206.05421447753906,40.486690521240234,0.322299987077713,1377,480,53050
71009,b'134415.38+244141.5',206.06410217285156,24.69487953186035,0.41609999537467957,2666,526,54230
