,SDSS_NAME,RA,DEC,REDSHIFT,PLATE,FIBER,MJD
21762,b'085941.94+504231.4',134.92477416992188,50.7087287902832,0.3050999939441681,552,309,51992
21781,b'085946.35+274534.8',134.94314575195312,27.759693145751953,0.24379999935626984,1934,149,53357
21798,b'085951.83+180304.2',134.9659881591797,18.051191329956055,0.33559998869895935,2283,149,53729
21813,b'085956.53+380234.8',134.9855499267578,38.04300308227539,0.3028999865055084,936,463,52705
21842,b'090003.91+370602.5',135.0163116455078,37.1007080078125,0.34769999980926514,935,633,52643
21897,b'090022.27+503138.1',135.09278869628906,50.527252197265625,0.1476999968290329,552,274,51992
21918,b'090029.64+431937.7',135.12350463867188,43.327144622802734,0.2320999950170517,831,478,52294
21955,b'090045.29+335422.3',135.188720703125,33.90621566772461,0.22769999504089355,1272,339,52989
21957,b'090046.90+245437.4',135.19541931152344,24.910396575927734,0.3068999946117401,2086,391,53401
21984,b'090054.39+012605.3',135.22666931152344,1.4348100423812866,0.26080000400543213,469,558,51913
22002,b'090100.87+353808.8',135.25364685058594,35.63579559326172,0.30219998955726624,1211,578,52964
22013,b'090102.85+552527.3',135.2618865966797,55.424259185791016,0.35659998655319214,450,356,51908
22057,b'090117.82+043656.1',135.32427978515625,4.615583896636963,0.3197000026702881,1192,262,52649
22119,b'090137.99+532051.2',135.4083251953125,53.347564697265625,0.1615999937057495,449,62,51900
22171,b'090151.13+103020.4',135.46307373046875,10.505678176879883,0.20090000331401825,1738,419,53051
22172,b'090151.17+345724.2',135.46322631835938,34.956722259521484,0.27379998564720154,1211,599,52964
22199,b'090158.88+002313.8',135.49534606933594,0.3871850073337555,0.19619999825954437,470,383,51929
22232,b'090210.16+444625.4',135.54234313964844,44.773738861083984,0.266400009393692,897,31,52605
22259,b'090221.35+003421.0',135.58895874023438,0.5725229978561401,0.3260999917984009,470,431,51929
22303,b'090237.61+612207.0',135.65673828125,61.368621826171875,0.22050000727176666,1786,234,54450
22312,b'090239.68+241355.6',135.66534423828125,24.23212242126465,0.3248000144958496,2086,181,53401
22374,b'090258.39+252915.1',135.74330139160156,25.487539291381836,0.26409998536109924,2086,380,53401
22426,b'090315.19+252401.0',135.81329345703125,25.40028190612793,0.3149999976158142,2086,369,53401
22431,b'090317.77+312604.0',135.82408142089844,31.434450149536133,0.3393999934196472,1591,295,52976
22438,b'090319.52+384349.5',135.8313751220703,38.73041915893555,0.20520000159740448,936,564,52705
22461,b'090325.62+224147.5',135.8567657470703,22.6965389251709,0.29019999504089355,2284,497,53708
22470,b'090329.85+220747.7',135.8743896484375,22.129919052124023,0.3578999936580658,2284,195,53708
22493,b'090337.60+460038.8',135.90670776367188,46.01079559326172,0.3292999863624573,898,488,52606
22520,b'090345.17+484016.1',135.93824768066406,48.67115020751953,0.23839999735355377,765,229,52254
22539,b'090351.48+290158.7',135.96450805664062,29.032987594604492,0.27300000190734863,1934,579,53357
22570,b'090402.00+222242.1',136.0083770751953,22.378372192382812,0.3571000099182129,2284,506,53708
22592,b'090410.71+604824.4',136.04466247558594,60.806800842285156,0.3562000095844269,1786,259,54450
22633,b'090427.29+374357.4',136.11375427246094,37.73263931274414,0.19830000400543213,936,143,52705
22635,b'090429.01+422659.4',136.1208953857422,42.44983673095703,0.22529999911785126,831,169,52294
22646,b'090432.20+553830.2',136.13418579101562,55.64173889160156,0.2685999870300293,450,461,51908
22714,b'090454.99+511444.5',136.22915649414062,51.24571990966797,0.22460000216960907,552,155,51992
22727,b'090459.92-004206.8',136.2496795654297,-0.7019100189208984,0.2824000120162964,470,139,51929
22770,b'090514.48+415153.5',136.31033325195312,41.864871978759766,0.1770000010728836,1200,338,52668
22781,b'090519.67+440139.1',136.33200073242188,44.027549743652344,0.3425000011920929,831,449,52294
22793,b'090525.16+054925.7',136.35484313964844,5.82381010055542,0.3547999858856201,1191,58,52674
22835,b'090535.75+233440.1',136.3989715576172,23.577823638916016,0.2013999968767166,2287,344,53705
22847,b'090539.89+412539.5',136.4162139892578,41.42766189575195,0.31380000710487366,1200,438,52668
22885,b'090550.30+003948.1',136.4595947265625,0.6633729934692383,0.3537999987602234,470,504,51929
22914,b'090556.94+123201.3',136.4872589111328,12.533709526062012,0.21709999442100525,2576,325,54086
23083,b'090654.28+172202.3',136.7261962890625,17.367305755615234,0.33009999990463257,2435,544,53828
23084,b'090654.47+391455.3',136.72698974609375,39.24870300292969,0.24060000479221344,937,391,52707
23163,b'090723.55+171616.3',136.84815979003906,17.271207809448242,0.09830000251531601,2437,438,53848
23172,b'090725.91+021521.1',136.85800170898438,2.255873918533325,0.27309998869895935,471,460,51924
23216,b'090741.40+500814.1',136.9225311279297,50.137264251708984,0.2085999995470047,766,309,52247
23221,b'090743.82+193300.8',136.9326171875,19.550230026245117,0.27399998903274536,2285,599,53700
23265,b'090802.24+090625.3',137.0093536376953,9.107040405273438,0.18559999763965607,1300,523,52973
23269,b'090803.84+312157.4',137.0160369873047,31.36595344543457,0.3434000015258789,1591,169,52976
23309,b'090816.77+052011.9',137.0699005126953,5.336666107177734,0.3441999852657318,1192,589,52649
23315,b'090820.56+083513.3',137.085693359375,8.587040901184082,0.35760000348091125,1300,585,52973
23381,b'090838.78+324620.2',137.16159057617188,32.772281646728516,0.259799987077713,1272,19,52989
23414,b'090851.26+444611.2',137.21360778808594,44.76979446411133,0.32010000944137573,832,396,52312
23435,b'090900.42+105934.8',137.2517852783203,10.99300479888916,0.1624000072479248,1739,387,53050
23450,b'090906.40+535040.4',137.27667236328125,53.84457015991211,0.27390000224113464,450,86,51908
23477,b'090914.27+572408.0',137.30947875976562,57.40224075317383,0.2786000072956085,484,214,51907
23489,b'090918.92+210247.9',137.328857421875,21.04666519165039,0.3257000148296356,2286,452,53700
23496,b'090921.69+003607.3',137.3403778076172,0.6020500063896179,0.29089999198913574,470,623,51929
23505,b'090924.66+274402.7',137.35276794433594,27.734107971191406,0.3343000113964081,1935,509,53387
23508,b'090926.64+424228.5',137.36102294921875,42.70793914794922,0.2402999997138977,831,25,52294
23526,b'090932.04+503019.6',137.38351440429688,50.505455017089844,0.267300009727478,766,342,52247
23549,b'090939.38+423259.8',137.41409301757812,42.54995346069336,0.3416000008583069,1201,347,52674
23572,b'090947.85+312443.6',137.44937133789062,31.4121150970459,0.2637999951839447,1591,139,52976
23610,b'090958.20+045627.7',137.4925079345703,4.941033840179443,0.29840001463890076,1193,233,52652
23659,b'091010.02+481341.7',137.541748046875,48.22826385498047,0.11699999868869781,765,58,52254
23661,b'091010.65+374840.5',137.54440307617188,37.811275482177734,0.2676999866962433,937,86,52707
23682,b'091017.07+060238.6',137.57113647460938,6.044068813323975,0.30000001192092896,1193,427,52652
23693,b'091020.11+312417.8',137.58383178710938,31.40495491027832,0.2653000056743622,1591,134,52976
23759,b'091043.31+325351.5',137.6804962158203,32.897647857666016,0.32820001244544983,1591,559,52976
23880,b'091127.27+325336.9',137.86363220214844,32.89359664916992,0.29010000824928284,1591,585,52976
23900,b'091133.85+442250.0',137.89105224609375,44.380558013916016,0.29760000109672546,832,199,52312
23950,b'091150.63+461748.3',137.96099853515625,46.2967529296875,0.3384000062942505,898,630,52606
23952,b'091151.59+194049.9',137.9649658203125,19.68052864074707,0.23309999704360962,2288,304,53699
23966,b'091156.74+074147.8',137.98643493652344,7.6966118812561035,0.31450000405311584,1194,329,52703
23978,b'091159.45+593009.0',137.99774169921875,59.50251770019531,0.2289000004529953,484,449,51907
24028,b'091212.67+094524.0',138.05282592773438,9.75667953491211,0.2393999993801117,1739,57,53050
24052,b'091223.16+241935.1',138.0965118408203,24.326440811157227,0.30309998989105225,2287,536,53705
24102,b'091235.42+295725.4',138.14759826660156,29.957073211669922,0.305400013923645,1936,491,53330
24106,b'091236.81+052427.8',138.15338134765625,5.407739162445068,0.3345000147819519,1193,480,52652
24108,b'091237.40+103839.5',138.15586853027344,10.644315719604492,0.30959999561309814,1739,504,53050
24130,b'091245.77+450046.5',138.19073486328125,45.012935638427734,0.3190000057220459,832,494,52312
24133,b'091246.51+201625.6',138.1938018798828,20.273805618286133,0.3077000081539154,2286,591,53700
24138,b'091247.79+285406.1',138.1991424560547,28.90169906616211,0.18150000274181366,1936,59,53330
24193,b'091304.07+293558.7',138.2669677734375,29.59966468811035,0.3422999978065491,1936,71,53330
24213,b'091312.65+574732.0',138.30271911621094,57.792240142822266,0.3411000072956085,484,93,51907
24284,b'091335.89+270030.9',138.39955139160156,27.008594512939453,0.3215999901294708,2087,365,53415
24339,b'091357.26+052230.7',138.48858642578125,5.375208854675293,0.34610000252723694,1193,496,52652
24350,b'091401.75+050750.6',138.50733947753906,5.130722999572754,0.30140000581741333,1193,153,52652
24363,b'091405.60+185956.1',138.52337646484375,18.998931884765625,0.33640000224113464,2286,9,53700
24364,b'091405.80-000009.2',138.52418518066406,-0.0025690000038594007,0.3005000054836273,472,196,51955
24384,b'091414.08+112048.3',138.55868530273438,11.346763610839844,0.34369999170303345,1739,447,53050
24394,b'091417.25+503427.1',138.5718994140625,50.57420349121094,0.18649999797344208,766,467,52247
24403,b'091418.44+130546.9',138.57687377929688,13.096366882324219,0.2863999903202057,2577,332,54086
24408,b'091421.32+134211.4',138.5888671875,13.703180313110352,0.328900009393692,2438,283,54056
24415,b'091424.45+154638.8',138.60189819335938,15.777450561523438,0.3125999867916107,2438,328,54056
24434,b'091432.37+302249.4',138.63490295410156,30.380403518676758,0.35199999809265137,1938,318,53379
24483,b'091446.26+400304.6',138.69277954101562,40.05128479003906,0.32190001010894775,938,272,52708
24526,b'091459.57+023511.0',138.74822998046875,2.586395025253296,0.2328999936580658,473,324,51929
24528,b'091459.73+091931.2',138.74891662597656,9.325358390808105,0.29089999198913574,1301,407,52976
24541,b'091503.91+042759.4',138.76629638671875,4.4665141105651855,0.3109000027179718,1193,50,52652
24559,b'091508.55+530310.2',138.78565979003906,53.05283737182617,0.24860000610351562,554,303,52000
24573,b'091512.79+001824.7',138.80331420898438,0.3068769872188568,0.3075999915599823,472,516,51955
24588,b'091514.59+173102.0',138.81082153320312,17.51723861694336,0.2393999993801117,2439,273,53795
24644,b'091532.33+540651.5',138.88475036621094,54.11431121826172,0.33009999990463257,554,412,52000
24741,b'091600.76+352853.3',139.00318908691406,35.48147964477539,0.22100000083446503,1273,569,52993
24754,b'091603.85+285633.4',139.01608276367188,28.942615509033203,0.3456000089645386,1936,29,53330
24796,b'091614.08+434749.3',139.05868530273438,43.79703903198242,0.1906999945640564,832,2,52312
24814,b'091617.53+303037.9',139.07305908203125,30.510541915893555,0.21469999849796295,1936,634,53330
24815,b'091617.55+233910.4',139.07315063476562,23.652902603149414,0.2547000050544739,2291,296,53714
24839,b'091624.77+040943.3',139.10325622558594,4.1620378494262695,0.3147999942302704,567,444,52252
24851,b'091626.80+032805.3',139.1116943359375,3.468163013458252,0.32679998874664307,567,494,52252
24855,b'091627.35+222217.4',139.1139678955078,22.371511459350586,0.3303999900817871,2287,36,53705
24881,b'091632.93+080809.4',139.13723754882812,8.13595962524414,0.3540000021457672,1301,149,52976
24887,b'091635.44+541426.8',139.14768981933594,54.24080276489258,0.2842999994754791,554,403,52000
24888,b'091635.55+602722.5',139.1481475830078,60.45626449584961,0.26159998774528503,485,387,51909
24894,b'091638.80+063505.9',139.1616973876953,6.585000038146973,0.35179999470710754,1194,153,52703
24968,b'091659.07+161419.6',139.24612426757812,16.238780975341797,0.29840001463890076,2438,534,54056
24976,b'091702.11+212337.5',139.2587890625,21.39377212524414,0.20229999721050262,2288,528,53699
24977,b'091702.38-004417.5',139.25994873046875,-0.7382090091705322,0.3222000002861023,472,50,51955
24988,b'091704.98+462337.7',139.27076721191406,46.39381790161133,0.3325999975204468,899,17,52620
25025,b'091715.92+505646.5',139.3163604736328,50.946266174316406,0.29750001430511475,766,488,52247
25060,b'091726.43+225712.3',139.3601531982422,22.95344352722168,0.3330000042915344,2290,338,53727
25079,b'091729.51+603143.8',139.3730010986328,60.52885818481445,0.1949000060558319,485,384,51909
25085,b'091730.71+110110.6',139.37796020507812,11.019638061523438,0.3034999966621399,1740,349,53050
25155,b'091755.02+053749.7',139.479248046875,5.6304931640625,0.34880000352859497,991,349,52707
25208,b'091810.38+323739.4',139.5432586669922,32.62761688232422,0.257999986410141,1592,169,52990
25274,b'091828.58+513932.1',139.61911010742188,51.65892791748047,0.18549999594688416,767,347,52252
25291,b'091831.70+065407.4',139.63211059570312,6.902063846588135,0.26170000433921814,1195,282,52724
25367,b'091848.61+211717.0',139.70254516601562,21.288061141967773,0.1492999941110611,2288,617,53699
25416,b'091901.14+611715.4',139.7547607421875,61.28763198852539,0.22010000050067902,1786,39,54450
25426,b'091903.57+350236.3',139.764892578125,35.043418884277344,0.21140000224113464,1274,295,52995
25432,b'091906.74+225636.3',139.7781219482422,22.94344139099121,0.31859999895095825,2290,401,53727
25490,b'091922.54+083405.7',139.84393310546875,8.568265914916992,0.3176000118255615,1302,308,52763
25510,b'091928.69+143202.6',139.8695526123047,14.534063339233398,0.20720000565052032,2438,116,54056
25611,b'091955.34+552137.1',139.98060607910156,55.36030960083008,0.12300000339746475,451,133,51908
25652,b'092008.22+032245.4',140.03427124023438,3.379301071166992,0.3337000012397766,567,71,52252
25696,b'092019.08+395219.6',140.07952880859375,39.87213134765625,0.22290000319480896,938,159,52708
25791,b'092045.61+233900.9',140.19004821777344,23.650264739990234,0.24289999902248383,2291,131,53714
25874,b'092108.61+453857.3',140.28590393066406,45.64926528930664,0.1745000034570694,833,264,52314
25876,b'092109.11+392315.8',140.28799438476562,39.38772964477539,0.3285999894142151,938,57,52708
25898,b'092116.12+383537.6',140.3172149658203,38.59379196166992,0.186599999666214,1214,293,52731
25908,b'092119.80+644137.0',140.33250427246094,64.69361877441406,0.22269999980926514,1877,113,54464
25981,b'092140.83+293809.6',140.42013549804688,29.636009216308594,0.22619999945163727,1938,83,53379
25982,b'092140.83+111408.3',140.420166015625,11.235662460327148,0.3479999899864197,1740,465,53050
26022,b'092151.23+175855.5',140.46347045898438,17.982099533081055,0.3555000126361847,2439,637,53795
26030,b'092153.63+033652.6',140.47349548339844,3.614619016647339,0.35089999437332153,568,313,52254
26055,b'092158.92+034235.7',140.49551391601562,3.7099270820617676,0.3248000144958496,567,629,52252
26059,b'092159.39+450912.3',140.4974822998047,45.153438568115234,0.23499999940395355,833,246,52314
26083,b'092207.22+294408.1',140.53012084960938,29.735593795776367,0.2842999994754791,1938,93,53379
26121,b'092220.08+252620.6',140.5836639404297,25.43907356262207,0.34790000319480896,2291,460,53714
26124,b'092220.96+245230.8',140.58734130859375,24.875244140625,0.23849999904632568,2291,499,53714
26139,b'092223.33+582823.8',140.59722900390625,58.47328567504883,0.2775999903678894,484,623,51907
26185,b'092235.85+211755.9',140.64939880371094,21.298877716064453,0.3409000039100647,2289,342,53708
26194,b'092238.69+362737.8',140.66122436523438,36.46052551269531,0.24770000576972961,1274,363,52995
26204,b'092242.20+450748.6',140.67584228515625,45.13018035888672,0.3472000062465668,833,217,52314
26213,b'092245.11+303258.3',140.68798828125,30.549543380737305,0.2872999906539917,1938,79,53379
26218,b'092247.03+512038.0',140.6959686279297,51.34389114379883,0.1597999930381775,766,614,52247
26242,b'092252.99+395711.9',140.72080993652344,39.95330810546875,0.2888999879360199,939,289,52636
26249,b'092256.42+042733.3',140.73509216308594,4.459255218505859,0.2637999951839447,568,361,52254
26263,b'092301.35+021128.9',140.75563049316406,2.191375970840454,0.34279999136924744,473,586,51929
26299,b'092309.87+453046.4',140.79115295410156,45.51289749145508,0.2924000024795532,833,183,52314
26306,b'092311.91+322525.1',140.79965209960938,32.423641204833984,0.34769999980926514,1592,102,52990
26313,b'092313.77+150221.9',140.80738830566406,15.039437294006348,0.33489999175071716,2440,501,53818
26349,b'092322.67+282526.5',140.844482421875,28.424047470092773,0.31839999556541443,1937,638,53388
26416,b'092339.27+301139.3',140.9136505126953,30.19426155090332,0.2888999879360199,1939,338,53389
26420,b'092341.03+044627.5',140.92098999023438,4.774308204650879,0.3529999852180481,991,86,52707
26448,b'092347.96+054246.1',140.94985961914062,5.712812900543213,0.33809998631477356,991,552,52707
26479,b'092400.08+024408.5',141.00035095214844,2.7356960773468018,0.34850001335144043,568,207,52254
26480,b'092400.12+074405.3',141.0005340576172,7.734810829162598,0.3555999994277954,1195,495,52724
26515,b'092411.40+633748.5',141.04750061035156,63.630149841308594,0.353300005197525,1787,511,54465
26554,b'092420.57+143622.4',141.08572387695312,14.606237411499023,0.29580000042915344,2440,107,53818
26598,b'092430.42+075017.4',141.12677001953125,7.838183879852295,0.26899999380111694,1195,410,52724
26606,b'092432.69+144029.3',141.13623046875,14.674809455871582,0.35760000348091125,2440,109,53818
26633,b'092439.53+590804.0',141.1647491455078,59.13445281982422,0.3325999975204468,485,217,51909
26634,b'092440.42-000134.7',141.16844177246094,-0.0263069998472929,0.32249999046325684,474,490,52000
26685,b'092456.07+532940.3',141.23365783691406,53.494544982910156,0.29010000824928284,554,96,52000
26689,b'092459.28+252739.7',141.2470245361328,25.461044311523438,0.26840001344680786,2291,604,53714
26715,b'092506.70+390708.0',141.27792358398438,39.11890411376953,0.2475000023841858,1214,450,52731
26740,b'092515.00+531711.7',141.31251525878906,53.28660583496094,0.18610000610351562,554,51,52000
26785,b'092527.97+184433.2',141.36654663085938,18.742557525634766,0.29829999804496765,2360,472,53728
26796,b'092530.28+301315.0',141.37620544433594,30.220855712890625,0.33320000767707825,1938,26,53379
26871,b'092554.43+453544.4',141.47682189941406,45.59566879272461,0.3294999897480011,833,114,52314
26874,b'092554.71+195405.1',141.4779815673828,19.901426315307617,0.19220000505447388,2289,130,53708
26939,b'092617.00+210930.0',141.57086181640625,21.15835189819336,0.2612000107765198,2289,431,53708
26946,b'092620.62+101734.8',141.58592224121094,10.293002128601074,0.2696000039577484,1740,67,53050
26993,b'092635.11+072446.4',141.6463165283203,7.412896156311035,0.18940000236034393,1195,593,52724
27063,b'092700.13+190038.6',141.75057983398438,19.01073455810547,0.19059999287128448,2360,503,53728
27074,b'092702.30+043308.2',141.7595977783203,4.552285194396973,0.3221000134944916,568,524,52254
27098,b'092710.05+162823.1',141.79188537597656,16.47311019897461,0.21209999918937683,2368,256,53758
27148,b'092728.57+355513.2',141.86904907226562,35.920345306396484,0.2410999983549118,1274,558,52995
27164,b'092735.29+193516.2',141.8970489501953,19.587846755981445,0.19359999895095825,2360,404,53728
27184,b'092741.73+420316.5',141.92388916015625,42.05459976196289,0.3034999966621399,939,448,52636
27225,b'092753.91+510843.3',141.9746551513672,51.14536666870117,0.31189998984336853,767,163,52252
27235,b'092757.65+392901.8',141.990234375,39.48383712768555,0.319599986076355,1214,434,52731
27239,b'092758.15+220007.7',141.99232482910156,22.00216293334961,0.15729999542236328,2293,287,53730
27241,b'092758.44+571234.4',141.99349975585938,57.209564208984375,0.226500004529953,451,619,51908
27291,b'092813.05+042339.7',142.05438232421875,4.394361972808838,0.2418999969959259,568,565,52254
27319,b'092820.98+493736.8',142.08743286132812,49.62689971923828,0.23829999566078186,901,310,52641
27336,b'092828.00+174509.3',142.11668395996094,17.75258445739746,0.3578000068664551,2368,411,53758
27373,b'092837.98+602521.0',142.15826416015625,60.42250442504883,0.2953999936580658,485,506,51909
27419,b'092856.26+013245.9',142.2344512939453,1.5461039543151855,0.28439998626708984,475,190,51965
27426,b'092857.66+395631.3',142.24024963378906,39.94205093383789,0.21140000224113464,939,83,52636
27431,b'092858.52+454432.7',142.2438507080078,45.742431640625,0.3061000108718872,833,80,52314
27457,b'092909.79+464424.0',142.29080200195312,46.74001693725586,0.24009999632835388,833,615,52314
27496,b'092918.34+041933.3',142.32644653320312,4.325934886932373,0.24629999697208405,568,603,52254
27543,b'092932.32+271042.7',142.38467407226562,27.178543090820312,0.2728999853134155,1940,499,53383
27545,b'092933.36+351641.7',142.38902282714844,35.278255462646484,0.3375999927520752,1274,63,52995
27547,b'092933.58+095616.9',142.3899383544922,9.93804931640625,0.23190000653266907,1303,378,53050
27588,b'092945.44+441435.1',142.4393768310547,44.24308776855469,0.32919999957084656,870,455,52325
27594,b'092947.24+401403.8',142.4468536376953,40.23439407348633,0.3314000070095062,939,53,52636
27660,b'093010.75+150514.3',142.5447998046875,15.087319374084473,0.24789999425411224,2579,480,54068
27679,b'093017.70+470721.0',142.5737762451172,47.122501373291016,0.1598999947309494,834,274,52316
27728,b'093034.43+204416.6',142.64346313476562,20.737953186035156,0.24279999732971191,2289,112,53708
27729,b'093034.47+075503.6',142.64364624023438,7.917692184448242,0.21539999544620514,1196,421,52733
27759,b'093043.13-004305.3',142.67970275878906,-0.7181509733200073,0.3531000018119812,474,19,52000
27800,b'093059.00+392507.2',142.74583435058594,39.41867446899414,0.3504999876022339,1215,296,52725
27854,b'093117.80+033119.5',142.82418823242188,3.5221009254455566,0.20479999482631683,568,37,52254
27921,b'093139.05+320400.1',142.91270446777344,32.06670379638672,0.2257000058889389,1941,553,53386
27950,b'093149.45+014333.5',142.95606994628906,1.7259869575500488,0.35679998993873596,475,78,51965
27986,b'093159.42+033622.0',142.99758911132812,3.6061348915100098,0.3239000141620636,569,232,52264
27989,b'093200.07+553347.4',143.00033569335938,55.56317138671875,0.2655999958515167,556,295,51991
28160,b'093257.71+475249.4',143.24049377441406,47.880409240722656,0.19789999723434448,834,421,52316
28163,b'093258.36+383101.1',143.24319458007812,38.51697540283203,0.3483000099658966,1214,56,52731
28174,b'093301.84+314450.6',143.25770568847656,31.74740219116211,0.3111000061035156,1941,595,53386
28178,b'093302.68+385228.0',143.26119995117188,38.874454498291016,0.1770000010728836,1215,318,52725
28295,b'093337.02+191533.6',143.40428161621094,19.25935935974121,0.24279999732971191,2361,306,53762
28299,b'093338.07+594124.5',143.4086456298828,59.69013977050781,0.3564000129699707,485,76,51909
28319,b'093347.76+211436.4',143.44900512695312,21.24344825744629,0.17219999432563782,2292,272,53713
28320,b'093347.90+113529.5',143.44961547851562,11.591537475585938,0.21729999780654907,1741,486,53052
28360,b'093401.96+342900.4',143.5081787109375,34.48347091674805,0.32280001044273376,1593,640,52991
28366,b'093404.75+195617.6',143.51979064941406,19.938222885131836,0.17489999532699585,2361,391,53762
28384,b'093409.84+423944.8',143.54103088378906,42.66244888305664,0.3425999879837036,940,389,52670
28394,b'093412.83+074538.3',143.55348205566406,7.760657787322998,0.35440000891685486,1196,512,52733
28443,b'093425.17+544344.7',143.60491943359375,54.72909927368164,0.23080000281333923,555,157,52266
28472,b'093433.95+030645.1',143.64146423339844,3.1125431060791016,0.2973000109195709,569,134,52264
28551,b'093458.31+611234.2',143.7429962158203,61.209503173828125,0.24500000476837158,486,237,51910
28587,b'093509.48+481910.2',143.78952026367188,48.31950378417969,0.22380000352859497,834,361,52316
28641,b'093524.69+112016.8',143.8529052734375,11.338005065917969,0.23759999871253967,1741,560,53052
28654,b'093527.09+261709.6',143.86288452148438,26.28601837158203,0.12219999730587006,2294,566,53733
28672,b'093530.54+314758.5',143.87725830078125,31.799602508544922,0.24310000240802765,1941,638,53386
28712,b'093539.64-005004.0',143.9152069091797,-0.8344709873199463,0.3449999988079071,476,129,52314
28716,b'093542.76+323402.7',143.92820739746094,32.56742858886719,0.30880001187324524,1943,414,53386
28766,b'093554.46+394650.3',143.97694396972656,39.78064727783203,0.3379000127315521,1215,412,52725
28836,b'093612.24+514810.2',144.05101013183594,51.802852630615234,0.24639999866485596,768,245,52281
28853,b'093620.49+250502.9',144.0854034423828,25.084148406982422,0.2851000130176544,2294,66,53733
28857,b'093621.51+392132.0',144.08963012695312,39.35890197753906,0.20999999344348907,1215,209,52725
28951,b'093653.84+533126.8',144.22434997558594,53.52412414550781,0.2281000018119812,768,473,52281
28976,b'093702.85+682408.3',144.2619171142578,68.4023208618164,0.2946000099182129,1878,523,54474
28977,b'093703.03+361537.1',144.2626190185547,36.26032257080078,0.17980000376701355,1275,4,52996
28991,b'093708.51+012543.9',144.28549194335938,1.4288769960403442,0.3319999873638153,477,212,52026
29007,b'093712.32+500852.1',144.30136108398438,50.147823333740234,0.27570000290870667,901,515,52641
29042,b'093723.38+082812.9',144.3474578857422,8.470251083374023,0.28769999742507935,1196,603,52733
29046,b'093724.17+053317.1',144.35073852539062,5.554771900177002,0.2736000120639801,992,637,52644
29064,b'093728.13+653829.6',144.36724853515625,65.6415786743164,0.29330000281333923,1788,370,54468
29067,b'093728.57+324548.3',144.36907958984375,32.7634391784668,0.12720000743865967,1943,466,53386
29068,b'093728.59+053750.3',144.36915588378906,5.630640029907227,0.3547999858856201,993,314,52710
29077,b'093731.85+053205.4',144.3827362060547,5.53485107421875,0.3562999963760376,992,40,52644
29079,b'093732.33+474631.9',144.38473510742188,47.775543212890625,0.27950000762939453,834,488,52316
29089,b'093734.94+531259.9',144.3956298828125,53.21665954589844,0.24320000410079956,768,485,52281
29112,b'093743.35+204445.0',144.4306640625,20.745838165283203,0.34779998660087585,2292,131,53713
29166,b'093756.18+104808.2',144.48410034179688,10.802287101745605,0.2754000127315521,1741,26,53052
29172,b'093757.35+515609.8',144.48898315429688,51.93606948852539,0.34150001406669617,768,201,52281
29230,b'093814.81+020023.5',144.5617218017578,2.0065360069274902,0.17409999668598175,477,193,52026
29262,b'093827.38+241409.6',144.6140899658203,24.236013412475586,0.22120000422000885,2296,426,53735
29291,b'093837.86+373739.5',144.6577606201172,37.62765884399414,0.1881999969482422,1275,616,52996
29294,b'093838.92+412133.3',144.66217041015625,41.35926818847656,0.2567000091075897,940,96,52670
29296,b'093839.68+245508.6',144.66534423828125,24.919065475463867,0.3546000123023987,2296,324,53735
29312,b'093844.45+005715.7',144.6852264404297,0.9543820023536682,0.1703999936580658,476,570,52314
29315,b'093845.50+400003.7',144.68959045410156,40.00104522705078,0.2996000051498413,1215,463,52725
29329,b'093848.25+093637.8',144.70106506347656,9.610514640808105,0.28360000252723694,1304,537,52993
29411,b'093913.53+171050.2',144.80641174316406,17.180622100830078,0.2508000135421753,2369,179,53733
29434,b'093922.89+370943.9',144.8454132080078,37.16222381591797,0.1859000027179718,1275,637,52996
29449,b'093926.33+051931.3',144.8597412109375,5.325387001037598,0.2623000144958496,993,259,52710
29470,b'093931.84+544909.2',144.8826904296875,54.8192253112793,0.29249998927116394,555,33,52266
29497,b'093939.69+375705.8',144.9154052734375,37.95161056518555,0.2312999963760376,1276,280,53035
29512,b'093943.75+560230.5',144.9322967529297,56.041812896728516,0.11680000275373459,556,472,51991
29550,b'093953.55+112625.1',144.97315979003906,11.440314292907715,0.3370000123977661,1742,266,53053
29563,b'093959.98+231016.0',144.9999542236328,23.171131134033203,0.28999999165534973,2296,213,53735
29618,b'094014.01+303902.9',145.0583953857422,30.65081787109375,0.34880000352859497,1942,520,53415
29647,b'094021.25+021024.3',145.0885467529297,2.17343807220459,0.21889999508857727,477,494,52026
29665,b'094028.33+043146.0',145.1180419921875,4.529462814331055,0.34610000252723694,570,378,52266
29694,b'094035.49+093814.6',145.1479034423828,9.637413024902344,0.35580000281333923,1304,611,52993
29867,b'094127.12+064111.6',145.36302185058594,6.686570167541504,0.3479999899864197,993,408,52710
29922,b'094140.36+363544.3',145.41819763183594,36.59566116333008,0.3012999892234802,1276,282,53035
29955,b'094151.64-010352.0',145.46519470214844,-1.0644530057907104,0.33980000019073486,266,252,51630
29978,b'094200.19+025958.3',145.50079345703125,2.9995288848876953,0.3474000096321106,570,213,52266
30029,b'094215.12+090015.8',145.5630340576172,9.004405975341797,0.2126999944448471,1305,281,52757
30060,b'094226.37+373359.4',145.60989379882812,37.566505432128906,0.33899998664855957,1276,181,53035
30091,b'094238.56+090630.4',145.66067504882812,9.108454704284668,0.21729999780654907,1305,255,52757
30123,b'094249.40+593206.4',145.7058563232422,59.535118103027344,0.23690000176429749,453,479,51915
